,정류소 번호,정류소 아이디,정류소 명,위도,경도,정류장 구분
473,11123,,서동고개,35.21704524,129.0959955,
474,11124,,서동고개,35.2178558729,129.0947433935,
475,11129,,서1동 새마을금고,35.21661549,129.0985802,
476,11132,,서3치안센터,35.2151984356,129.1023330097,
477,11134,,세웅병원후문,35.2142728571,129.1030649259,
478,11136,,동상초등학교(서동역),35.2124381258,129.1072143602,
479,11138,,부산은행,35.2142941074,129.1059522556,
480,11139,,라이프타운,35.215223743,129.107116287,
481,11145,,서금지구대(금사역),35.2161001189,129.1164830192,
482,11146,,서금지구대(금사역),35.2162861893,129.1158346051,
483,11148,,금사중학교,35.217618353,129.1095785283,
484,11152,,금사시장,35.2199533971,129.1114232136,
485,11163,,롯데캐슬입구,35.2512245021,129.0874440314,
486,11172,,금정세무서,35.2302084684,129.0919547562,
487,12001,,강서구청,35.21240062,128.982642,
488,12003,,대저119안전센터,35.2144923504,128.9777754585,
489,12004,,낙동중학교,35.2151732214,128.9646327315,
490,12005,,강서복지회관.우편집중국,35.215240563,128.9584818178,
491,12008,,평강,35.2142356083,128.9495547138,
492,12009,,대사리3구,35.2161152706,128.943722897,
493,12010,,국립농산물품질관리원,35.21697279,128.9407631,
494,12011,,대사리2구,35.2184093484,128.9364797681,
495,10028,,뉴코아아울렛,35.0981303411,128.9941834447,
496,10029,,괴정사거리,35.0989983101,128.9933702406,
497,10032,,괴정시장,35.1007657734,128.9955129582,
498,10033,,괴정초등학교,35.1022611858,128.9986689404,
499,10034,,괴정초등학교,35.1025416478,128.9991543339,
500,10035,,대티터널입구,35.1037354699,129.0038071544,
501,10038,,부영아파트,35.104660244,129.0047671707,
502,10039,,대티고개,35.1070364819,129.0082717686,
503,10040,,대티고개,35.097451375,128.986573149,
504,10041,,괴정2치안센터,35.1055893703,129.0038021005,
505,10042,,괴정2치안센터,35.1052215102,129.003344142,
506,10045,,괴정초등학교,35.1030548765,128.9991321079,
507,10046,,괴정초등학교,35.1026530736,128.9981136635,
508,10047,,괴정시장,35.1015947567,128.9962087599,
509,10048,,괴정시장,35.1005567822,128.9937940674,
510,10051,,괴정자유아파트,35.0995149315,128.9886157422,
511,10052,,괴정자유아파트,35.0989581016,128.9894552049,
512,10053,,신평입구,35.097553068,128.9865872397,
513,10054,,사남신익아파트,35.0965458891,128.9838867988,
514,10055,,사남 초등학교,35.0966328209,128.9809355954,
515,10056,,신평배고개,35.0965336255,128.9790971093,
516,10057,,신평배고개,35.0948368839,128.9757656797,
517,10061,,괴정삼익아파트,35.0989942987,128.9854728321,
518,10062,,괴정삼익아파트,35.099601879,128.9852966613,
