정류소 번호,정류소 아이디,정류소 명,위도,경도,정류장 구분
6198,,명장조양맨션,35.20407603,129.1007706,
6203,,협진태양맨션(서동역방면),35.21012824,129.1048414,
6204,,협진태양맨션(명장정수사업소방면),35.21019846,129.1044621,
6701,,원동교 앞,35.19400111,129.1128955,
6703,,안락뜨란채 삼거리,35.1949,129.11,
6707,,안락동 우체국 (동해선 안락역),35.19694,129.1021,
6709,,낙민역(동래고등학교),35.19963,129.0927,
6713,,수안역(동래교차로),35.20174093,129.0842758,
6715,,메가마트 동래점,35.20282729,129.0820492,
7002,,동부산변전소,35.14712734,129.0946121,
7003,,성모병원·대남초등학교 입구,35.14712734,129.0946121,
7006,,구.남부경찰서,35.13746004,129.1002456,
7007,,경성대 부경대역,35.13746004,129.1002456,
7015,,대연동제일은행,35.13519652,129.0948591,
5189,,롯데호텔 백화점,35.15790053,129.055989,
5194,,부암지하철역,35.15721,129.049,
5211,,범천2동주민센터,35.14840551,129.0538062,
5223,,상공회의소,35.14778295,129.0613887,
5227,,범내골,35.14860484,129.059665,
5230,,혜화사관학원,35.14987805,129.0582787,
5264,,문전시장,35.15024175,129.0669842,
5268,,가야시장,35.15627673,129.0434444,
5344,,부산글로벌빌리지(부암역),35.15712,129.0511,
6011,,SK허브스카이,35.22185222,129.0848063,
6022,,온천장입구,35.21683398,129.083012,
6024,,온천장 입구,35.21815516,129.0825776,
6033,,명륜동역,35.2135,129.0797,
6038,,한국소방안전협회,35.21435,129.0834,
6050,,농협,35.21022118,129.0731544,
4056,,교통순찰대,35.09374778,129.0464484,
4061,,한진중공업,35.09851346,129.0537354,
4068,,청학동 부산은행,35.09638287,129.06188,
4085,,일동미라주,35.0811777,129.0709346,
4086,,동삼주택,35.07899615,129.070676,
4088,,동삼동국민은행,35.07618512,129.0721375,
4101,,동삼동전화국,35.07328922,129.0715096,
4107,,동삼중학교,35.07581484,129.0677459,
4187,,영선2동주민센터,35.08699136,129.0420002,
5005,,동호정보고등학교,35.17511551,129.0764098,
5011,,양정지하철역,35.17410649,129.0737123,
5026,,양정칸타빌아파트,35.17065956,129.0671931,
5051,,LG사이언스홀,35.17010524,129.0500466,
5148,,대한주택공사,35.15717454,129.0253394,
3081,,초량,35.11971024,129.0415132,
3091,,안창병원,35.1227526,129.044196,
3092,,초량역,35.12241255,129.0440056,
3136,,좌천동가구거리,35.13532992,129.0550255,
3139,,범일동지하철역,35.13822905,129.0590907,
3140,,부산은행본점,35.13843833,129.0596246,
3144,,시민회관,35.13822366,129.0621624,
3146,,(구)영남예식장,35.13885545,129.060993,
3147,,부산진소방서,35.13982452,129.0596658,
3149,,자유시장,35.14055438,129.0602482,
3165,,금성고교,35.13481028,129.0518532,
4028,,영선위로터리,35.08558749,129.042274,
2064,,부산대학병원,35.10145029,129.0199338,
2066,,아미동입구,35.10054992,129.0180244,
2087,,충무동 해안시장,35.09609696,129.0252298,
2103,,남부민시장,35.09314,129.0221,
2104,,충무동새벽시장,35.0926726,129.0236741,
2113,,남부민경로당,35.08739043,129.0218656,
2130,,고신의료원,35.08157284,129.0160235,
2181,,동아대 부민캠퍼스,35.10761872,129.0218056,
3002,,보림극장,35.14076916,129.056253,
3042,,부산컴퓨터 과학고교,35.12224617,129.0337736,
1006,,중앙공원,35.11434,129.0301,
1022,,중구청 메리놀병원,35.10782,129.0341555,
1039,,중부경찰서,35.1075923,129.0359895,
1041,,중앙동(중앙역),35.10683915,129.0364956,
1042,,중앙동,35.10545674,129.0358903,
1048,,백산기념관,35.10264627,129.0342039,
1049,,연안여객부두,35.10185786,129.0368636,
1061,,영도대교(롯데마트앞),35.09709006,129.035917,
1074,,남포동피프광장,35.09823855,129.0288967,
1082,,자갈치입구,35.09762957,129.0287171,
2019,,화랑초교,35.10993654,129.0221944,
2025,,서여자고교,35.11399607,129.0200709,
2033,,부경고(앞),35.11325985,129.0135387,
2039,,광민약국,35.11096523,129.0096324,
2040,,서부경찰서,35.10992088,129.0129319,
2042,,부경고(건너편),35.11702232,129.016835,
2051,,서대시장(동대신역),35.10985875,129.0175947,
16048,,임랑삼거리(월내방향),35.317798,129.2617369,
16056,,농업기술센터(반송방면),35.25282524,129.1914425,
16069,,용궁사국립수산과학원,35.19543572,129.2215639,
16077,,안평 고촌,35.23682293,129.1701138,
16086,,정관읍사무소,35.35615264,129.1514999,
16103,,추모공원,35.34781422,129.1590267,
16108,,관음사입구,35.32106731,129.2659156,
16116,,대변(무양방면),35.31715985,129.2603201,
16139,,장안고등학교,35.32039795,129.2376738,
16168,,임랑해수욕장입구,35.31645172,129.2604433,
16172,,정관읍사무소 기장소방서,35.32540384,129.1789133,
16175,,좌천삼거리,35.31284349,129.2438338,
16176,,철마면사무소(철마방향),35.27443744,129.1510094,
16181,,한국폴리텍동부산캠퍼스,35.31669133,129.1785613,
16193,,임곡,35.35169683,129.1355035,
16195,,월평교차로,35.35837167,129.1414416,
16201,,롯데캐슬(롯데1차),35.32928977,129.1678927,
16202,,롯데캐슬(롯데2차),35.32928977,129.1678927,
16203,,내리초등학교,35.20560399,129.2062449,
16205,,화전교차로,35.27921556,129.2321505,
16206,,화전리일광초등학교,35.279445,129.232079,
16207,,한진해모로,35.32312199,129.1728344,
16209,,계룡리슈빌,35.32327262,129.1724756,
16211,,정관롯데캐슬,35.32761474,129.1693772,
16212,,휴먼시아1차,35.32760358,129.1689987,
16213,,현진에버빌,35.33468871,129.1689936,
16219,,구연마을,35.32037496,129.1841806,
16221,,신동아파밀리에 정문,35.32535657,129.1773361,
16222,,신동아파밀리에,35.32535657,129.1773361,
16223,,솔마루공원,35.33550165,129.1648963,
16234,,횡계마을,35.27410346,129.2302557,
16235,,고촌휴먼시아아파트,35.23889289,129.1720282,
16237,,원자력의학원,35.32103524,129.2423366,
16239,,정관센트럴파크아파트,35.31961174,129.1835805,
16246,,청광아시아드컨트리클럽,35.29564256,129.2368301,
16249,,동원로얄듀크2차,35.31968124,129.1779564,
16250,,정관홈플러스,35.32356745,129.1761228,
16255,,소두방공원,35.32320232,129.1846934,
16256,,서희스타힐스,35.32374475,129.1889532,
16258,,이지더원1차아파트,35.34136487,129.1645794,
